Tahun;Bulan;Tanggal;LI_00;LI_12;KI_00;KI_12;CCL_00;CCL_12;CAPE_00;CAPE_12
2011;Oktober;1;-0.1;-3.7;16.7;27.4;2627;2610;6;898
2011;Oktober;2;-1.8;0.5;29.8;23.6;1561;2195;152;1
2011;Oktober;3;2.7;4.8;25.7;19.4;1641;2254;;
2011;Oktober;4;3.4;2.6;13.5;16.2;3225;2098;;3
2011;Oktober;5;3.4;-1.7;14.4;9.1;1754;2004;;51
2011;Oktober;6;-1;-1.5;19.8;;1585;1813;28;75
2011;Oktober;7;2.9;;21.3;;2430;;;
2011;Oktober;8;1.8;;29.6;;2227;;;
2011;Oktober;9;;;;;;;;
2011;Oktober;10;;;;;;;;
2011;Oktober;11;-0.1;;16.7;;2627;;6;
2011;Oktober;12;;;;;;;;
2011;Oktober;13;;;;;;;;
2011;Oktober;14;;;;;;;;
2011;Oktober;15;;;;;;;;
2011;Oktober;16;;;;;;;;
2011;Oktober;17;;;;;;;;
2011;Oktober;18;;;;;;;;
2011;Oktober;19;;;;;;;;
2011;Oktober;20;;;;;;;;
2011;Oktober;21;-2.4;-3.7;29.3;30.9;1807;2462;4;1534
2011;Oktober;22;-1.3;-4.7;25.5;30.8;1905;2241;1250;2469
2011;Oktober;23;-4.7;-6.5;32.9;33.6;1766;1582;2186;3310
2011;Oktober;24;-3.7;-4.7;29.2;26.5;1775;1505;1711;2476
2011;Oktober;25;-4.6;-4.6;26.8;27.3;1642;2516;2084;1521
2011;Oktober;26;-4.2;-5.5;27.2;22.1;1766;1596;2419;2351
2011;Oktober;27;-4.9;-3.6;32.5;40.5;1276;1396;1854;1850
2011;Oktober;28;;-4.3;;30.9;;1688;;1608
2011;Oktober;29;-3.6;-4.7;33.4;22.2;1474;1676;1593;2155
2011;Oktober;30;-2.9;-4.9;33.6;34.6;1385;1526;1189;2310
2011;Oktober;31;-4.5;;35.7;;1428;;1549;
2011;November;1;-2.8;-3.8;28.9;33.7;1589;1393;1145;1717
2011;November;2;-2.9;-4.1;30.2;33;1563;1585;1038;2004
2011;November;3;-2.5;-3.8;35;36.6;1201;1371;861;1065
2011;November;4;-4;-3.8;33.4;33.7;1741;1393;1262;1717
2011;November;5;-3.1;;36.2;;1306;1834;1116;1
2011;November;6;-4;-2.1;38.1;34.6;1103;1489;1676;597
2011;November;7;-3.4;-5.7;33.1;38.2;1342;1319;1250;2916
2011;November;8;-0.9;-5.5;30.8;39.5;1615;1250;487;2934
2011;November;9;-2.4;-4.9;36.9;35.7;1297;1499;694;1807
2011;November;10;-4.5;-5.7;33.7;38.2;737;1319;2744;2916
2011;November;11;-3.7;-3.9;33.6;30.5;1505;1689;1489;1909
2011;November;12;-5;-2.7;25.5;33.3;2327;1775;1971;1268
2011;November;13;-2.7;-0.9;31.9;30.6;1228;1588;1505;4
2011;November;14;-1.7;-1.9;30.7;28.6;2037;1351;503;889
2011;November;15;-2.6;-1.8;35.9;34.5;1298;1926;1138;378
2011;November;16;-4;-5.7;26.8;32;1089;1698;2766;3518
2011;November;17;-3.5;-1.4;29;32.8;1419;1990;1049;6
2011;November;18;-4.3;-5.6;36.7;31.6;1034;1420;1037;3265
2011;November;19;-5;-2.4;33.6;32.9;1149;1554;2281;498
2011;November;20;-3.2;-6.8;36;36.1;1287;1299;654;3976
2011;November;21;-2.9;-1.4;35.3;31.8;1623;1718;1056;276
2011;November;22;-5.2;-2.3;37.5;37.4;1278;1616;1816;683
2011;November;23;-1.7;-5.1;33.5;40.1;2038;1208;431;2600
2011;November;24;-4.4;-4;35.5;31.2;1440;1301;1967;2714
2011;November;25;-4;-2;26.1;21.1;1494;2427;1709;2
2011;November;26;-0.7;-1.7;19.7;29.7;2220;2361;46;779
2011;November;27;-3.3;-4.3;32.3;35.9;1804;1687;1056;2369
2011;November;28;-5.1;-5.3;36.5;36.9;1576;1076;2179;2886
2011;November;29;-3.5;-4.1;33.4;37.8;1594;1265;627;2396
2011;November;30;-4.7;-3.5;34.5;31.9;1493;1555;2488;1
2012;September;1;4.9;1.2;-4.3;-11.1;3660;2198;;18
2012;September;2;3.9;0.3;-9.7;0.5;1980;2098;;21
2012;September;3;4.8;1.4;-5.3;1.1;2004;3374;;
2012;September;4;4.7;4.8;-12.1;11.3;3862;1779;;17
2012;September;5;2.2;-2.7;16.5;17.7;2636;1966;;32
2012;September;6;2.2;-1.3;-2.1;11.7;2044;1765;;100
2012;September;7;1.7;-3.1;21.1;15.7;1871;1713;;27
2012;September;8;0.1;-0.7;27.3;20;1116;1824;5;365
2012;September;9;-2.3;4.5;21.5;15.6;2174;3298;143;
2012;September;10;1.5;-2.8;17.1;16.7;3107;2216;3;158
2012;September;11;1;-2.2;13.7;15.5;1698;2389;36;86
2012;September;12;4.6;-1.5;-5.5;8;3819;2275;;59
2012;September;13;3.4;-3;16.3;21.5;3651;2504;;1037
2012;September;14;2.1;-0.3;32.9;33.3;2413;1857;5;203
2012;September;15;0.2;-0.3;25.7;31.5;1981;3578;49;9
2012;September;16;0.3;-1.7;19.5;24.5;2496;2583;16;90
2012;September;17;1.4;0.9;21.7;16.6;2560;2135;5;20
2012;September;18;1.8;-0.1;13.1;9.1;2765;3623;;46
2012;September;19;0.2;-4.7;6.2;25.4;1698;1734;11;2034
2012;September;20;-4.5;2;6.5;19.1;2736;2797;1752;
2012;September;21;-1.2;-0.4;24.3;24.4;2174;2133;495;82
2012;September;22;0.5;-2.1;5.9;-6;2086;2310;10;35
2012;September;23;0.2;-0.4;-14.5;-17.7;2392;2673;;44
2012;September;24;-0.2;-1.6;-11.7;9.1;2430;3356;13;17
2012;September;25;3.7;-1.7;1.1;4.9;2280;1926;;957
2012;September;26;1.6;0.5;-10.9;-11.9;1453;1864;16;66
2012;September;27;2.7;0.4;5.3;6.8;1873;1957;10;49
2012;September;28;1.1;-2.5;0.5;4.5;1966;1930;;100
2012;September;29;;-3.7;9.5;22.5;2515;1679;;1210
2012;September;30;3.3;-5.1;23.5;26.5;2804;2043;;1954
2012;Oktober;1;-3.8;-4.5;16.3;18.8;2449;3368;219;20
2012;Oktober;2;-1.2;-5.7;15.3;25.8;2625;1817;89;2304
2012;Oktober;3;-0.6;-0.8;18.7;34;2053;1864;433;617
2012;Oktober;4;-0.3;-1.9;4.9;33.7;2490;2162;40;1366
2012;Oktober;5;-0.7;-1.6;20.7;9.1;2091;2032;467;40
2012;Oktober;6;-1.5;-0.5;18;23.6;1826;3299;237;23
2012;Oktober;7;-1.4;;22.5;;2065;;3;
2012;Oktober;8;-2;-3.2;18.7;26.1;2002;1940;926;36
2012;Oktober;9;-1.6;2.3;33.1;16.8;1575;2635;533;0
2012;Oktober;10;-1.4;-3.1;27.8;23.7;1931;2874;137;1832
2012;Oktober;11;1.2;-1.5;19.9;29.7;1894;1470;151;356
2012;Oktober;12;-0.8;-1.1;26.3;29.3;1775;1713;198;1674
2012;Oktober;13;-4;-2.1;1.7;9.5;2103;1869;41;2059
2012;Oktober;14;-4.3;-2.8;22.6;35.2;2134;1972;1894;1401
2012;Oktober;15;-2.8;-1.9;23.3;18.9;1753;1657;1577;6
2012;Oktober;16;-4.6;-3;25.2;21.7;1664;1875;893;1723
2012;Oktober;17;-2.4;-3.6;23.7;34.8;2256;1332;1268;1699
2012;Oktober;18;-1.9;-3.7;25.5;25.9;1587;1742;925;1960
2012;Oktober;19;-3.2;-2.6;31.3;29.5;2087;2230;939;882
2012;Oktober;20;-0.9;-1.9;32.3;30;1902;1790;317;755
2012;Oktober;21;-2.8;-0.9;11.1;25.5;1887;1845;793;12
2012;Oktober;22;1.2;3.6;18.9;24.1;2378;3244;49;0
2012;Oktober;23;-0.1;1.1;18.3;22.5;2127;2073;47;69
2012;Oktober;24;1.3;0.7;10.3;22.2;2025;1753;29;1201
2012;Oktober;25;-1.1;-1.9;12.5;38.2;1864;1788;0;1500
2012;Oktober;26;-2.9;-1.6;19.2;22.7;2254;1692;1;19
2012;Oktober;27;-2.7;-6.8;19.5;33.8;1954;2160;1140;3457
2012;Oktober;28;-3;-1.1;23.3;13.9;1625;2459;72;1005
2012;Oktober;29;-4.5;-5.9;34.7;27.9;1755;1202;1856;2825
2012;Oktober;30;-3.9;-4.4;24.7;19.8;1876;1692;11;2079
2012;Oktober;31;-3.9;-3.8;18.9;20.7;1697;2927;1325;1224
2012;November;1;5.7;-0.7;25.7;27.3;1866;2937;;13
2012;November;2;-4.5;-2.8;32.8;33.8;1754;2286;1993;1247
2012;November;3;-3.4;-6.2;34.7;32.5;1210;1162;86;3804
2012;November;4;-3.7;-5.8;24.6;29.6;1570;1514;1340;2767
2012;November;5;-2.8;-3.1;30.9;29.9;2321;1937;864;1887
2012;November;6;-2.7;-4.4;20.5;19.8;1694;1609;1580;3256
2012;November;7;-3.2;-2.4;27.3;29.4;1511;1487;1366;809
2012;November;8;-2.9;-1;18.5;18.7;1656;2060;12;2
2012;November;9;-2.7;-3.7;25.3;32.5;2002;2196;672;2278
2012;November;10;-6.3;-4.5;29.1;29;1684;1763;2571;3588
2012;November;11;-3.1;-2.8;28.8;28.5;1757;1691;1762;1294
2012;November;12;-1.3;-1.4;26.8;29.4;2550;1300;15;1036
2012;November;13;-1.9;-2.1;29.9;32.2;2002;2497;5;502
2012;November;14;-2.9;-0.5;31.5;30.1;1752;2143;1018;93
2012;November;15;-2.9;-5.2;32.5;34.6;2062;1878;1248;2954
2012;November;16;1.4;-6.3;31.3;30.5;2031;1301;;3762
2012;November;17;-5.8;-5.1;34.6;31.5;1566;1686;2384;2610
2012;November;18;-4.2;-5.9;31.3;28.4;1813;1142;924;3209
2012;November;19;-1.1;-2.5;34.2;38.1;1680;1597;139;363
2012;November;20;-2.9;-1;30.7;30.1;1684;1549;1209;
2012;November;21;-4.8;-3.3;30.8;36.4;2191;1698;1601;1354
2012;November;22;-3.1;-5.6;34.2;34.9;13565;1747;24;2067
2012;November;23;-3.4;-2.6;35.8;33.4;1757;2018;1207;848
2012;November;24;-2.3;-5.4;34;35.1;1397;1845;1065;249
2012;November;25;-4;-4;33.7;19.7;1455;1591;1907;1652
2012;November;26;-4.1;-3.5;28.6;25.3;1082;1680;2790;1300
2012;November;27;-3.8;-5.4;33;34;1382;1458;1721;3306
2012;November;28;-3.3;-3.4;36.7;35.2;1332;1765;1365;1362
2012;November;29;-3.4;-3.1;32.6;33.1;1907;1296;1110;1150
2012;November;30;-3.8;-5.9;29.6;30.3;1634;1193;2130;3377
2013;September;1;-2;-1;8.7;7.5;1948;1992;401;188
2013;September;2;-2;0;5.9;27.2;1658;1900;208;505
2013;September;3;-1;1;29.4;19.9;1470;1231;241;44
2013;September;4;;-1;;29.6;;1668;;2
2013;September;5;2;3;-1.1;19.1;1843;3865;;
2013;September;6;;-3;;18.8;;1562;;743
2013;September;7;;-4;;30.1;;1577;;981
2013;September;8;0;-1;24.3;29.2;1604;1348;3;802
2013;September;9;2;-1;22.5;15.3;1862;1972;;181
2013;September;10;3;-2;-3.9;-5.7;1997;1734;;536
2013;September;11;5;-3;26.3;30.1;3024;1867;;1112
2013;September;12;4;0;25.8;28;2205;1508;;223
2013;September;13;-3;-3;27.8;24.8;1354;1829;451;762
2013;September;14;1;;21.3;;2401;;6;
2013;September;15;2;-1;20.1;30.6;2880;3085;;59
2013;September;16;-3;-3;19.5;29.3;1508;2057;;1258
2013;September;17;-1;-1;25.5;24.1;2375;1945;45;1558
2013;September;18;1;-2;27.6;26.5;2259;1624;75;1713
2013;September;19;1;1;13.8;15.3;1523;3311;;119
2013;September;20;4;2;2.5;4.9;2639;2211;;41
2013;September;21;3;1;6.5;21.1;2433;2422;13;110
2013;September;22;4;2;-0.7;-7.5;2730;1925;;341
2013;September;23;4;1;8.9;11.5;2054;2387;;474
2013;September;24;2;2;12.1;5.5;3135;3537;;
2013;September;25;1;-2;7.7;-0.7;3311;3495;2;1394
2013;September;26;2;-1;-8.9;-3.5;2328;2393;;448
2013;September;27;0;2;2.5;5.8;26.1;2327;;51
2013;September;28;2;0;7.1;4.3;2135;1964;;40
2013;September;29;0;2;8.1;11.3;2190;2389;;13
2013;September;30;-1;;7.3;;1972;;33;
2013;Oktober;1;0;-2;3.3;13.7;1679;1869;;914
2013;Oktober;2;3;1;-4.1;-2.3;2610;2636;;66
2013;Oktober;3;-1;2;1.1;11.9;2066;3358;50;27
2013;Oktober;4;0;1;12.7;14.1;2284;2447;166;165
2013;Oktober;5;0;-2;21.3;26.5;1772;2005;66;1463
2013;Oktober;6;1;-2;26.9;28.9;1856;1725;180;1684
2013;Oktober;7;-2;-7;24.5;28.9;1907;2157;459;1036
2013;Oktober;8;1;1;23.7;34.7;2398;2253;69;116
2013;Oktober;9;1;2;4.7;31.2;2147;2231;56;45
2013;Oktober;10;;-2;;16.5;;2277;;1076
2013;Oktober;11;0;-3;25.5;30.9;2566;2342;21;1651
2013;Oktober;12;-1;0;26.1;24.1;2437;2449;114;51
2013;Oktober;13;-1;-2;30.6;30.5;2346;1929;578;2224
2013;Oktober;14;1;-2;17.7;28.5;2210;2604;128;914
2013;Oktober;15;1;-1;21.7;32;2835;2616;93;304
2013;Oktober;16;-1;-4;34.6;29;1889;1408;379;1324
2013;Oktober;17;-5;-6;26.2;30.3;1566;1552;1988;3479
2013;Oktober;18;-6;-4;24.7;31;1881;2203;2714;2941
2013;Oktober;19;-5;-2;33.8;22.7;1250;2558;3165;1685
2013;Oktober;20;-2;-5;22.9;20.1;1381;2313;717;2144
2013;Oktober;21;-2;-3;20.3;23.7;2733;2300;338;778
2013;Oktober;22;-3;-4;24.3;24.4;1653;1711;1261;1852
2013;Oktober;23;-2;-3;26.5;36.1;1607;1556;531;1183
2013;Oktober;24;-4;-2;30;27.5;1767;2240;1959;763
2013;Oktober;25;-3;-7;16.7;25.5;2149;2009;942;4196
2013;Oktober;26;-3;-4;22.7;38.1;1787;1529;928;1886
2013;Oktober;27;-4;-4;27.1;36.7;1835;1843;1255;1160
2013;Oktober;28;-3;-5;30.2;28.1;2071;2502;1005;2668
2013;Oktober;29;-2;-6;30.1;28.9;1711;1743;740;2999
2013;Oktober;30;-3;-4;23.1;33.8;1790;1504;1067;1214
2013;Oktober;31;-4;0;23.3;15.1;2119;2150;1336;84
2013;November;1;-2;-5;25.9;24.8;2126;1311;455;2538
2013;November;2;-1;;24.5;;2064;;165;
2013;November;3;-4;-2;16.1;24.5;1857;2025;1057;942
2013;November;4;-3;-6;23.5;23.9;1920;2134;984;2689
2013;November;5;-3;-5;23.9;38.9;2001;2204;971;2936
2013;November;6;-4;-4;28.9;30.3;1833;1690;1774;2816
2013;November;7;-1;-5;30.7;24.7;1877;1374;208;1722
2013;November;8;-2;-3;31;26.7;1793;1908;685;461
2013;November;9;-3;-6;14.5;30.5;1771;1923;955;1944
2013;November;10;-1;-4;12.3;12.9;2229;2229;527;2788
2013;November;11;-4;-5;31.1;36.5;1977;1298;2433;1847
2013;November;12;-5;-3;35.9;34.4;1825;1758;1798;943
2013;November;13;-1;-6;33;33;1933;1371;287;3407
2013;November;14;-2;-5;32;30.8;1340;1620;776;1880
2013;November;15;-3;-4;34.7;37.3;1329;1350;875;1896
2013;November;16;-3;-3;37.5;37.6;1151;1381;1076;1172
2013;November;17;-3;-3;36.3;36.5;1292;1373;994;1269
2013;November;18;-3;-3;35.8;23.7;1812;1389;919;1266
2013;November;19;-5;-4;36.8;33.6;1152;1460;1756;1804
2013;November;20;-4;0;33.1;37.2;1362;1833;1577;
2013;November;21;-1;-3;35.3;1.5;1621;1553;442;1682
2013;November;22;0;-2;26.2;37.2;1987;1221;96;1665
2013;November;23;-2;-5;25.6;17.6;1417;1254;698;3514
2013;November;24;-6;-5;32.2;27.7;1163;1436;2319;2707
2013;November;25;-3;0;32.2;35.5;1285;1379;1052;41
2013;November;26;-2;-3;36;34.4;1566;1681;600;1312
2013;November;27;-3;-3;34.5;36.7;1475;1487;961;979
2013;November;28;-4;-4;34.9;40.3;1510;857;1598;1400
2013;November;29;-4;-4;33.7;32.3;1239;1367;2251;2386
2013;November;30;-2;-3;6.3;12.2;3189;1456;441;1583
2014;September;1;2.2;-2.2;24.3;20.5;2561;2997;0;610
2014;September;2;0.8;1.2;26.3;19.8;1183;1568;10;177
2014;September;3;3.4;0.6;-8.5;-4;1179;1523;0;34
2014;September;4;0.5;0;-8.2;-6.5;1489;2050;1;6
2014;September;5;-1.3;-1.3;-5.5;-0.6;1579;3927;60;38
2014;September;6;0.4;-0.5;-2.7;23.3;1820;1901;15;3
2014;September;7;0.3;-0.4;0.7;-18.7;3136;3585;2;52
2014;September;8;1.4;2.8;-13.7;7.9;2312;2414;0;0
2014;September;9;3.9;2.7;-8.5;0.3;2894;4055;0;0
2014;September;10;5.4;0.2;-14.9;-4.1;2852;1739;0;37
2014;September;11;3.2;0.7;19.5;28.3;2802;1932;0;9
2014;September;12;4.5;1.3;25.5;25.7;3025;3381;2;10
2014;September;13;2.4;3.7;13.3;-4.5;2477;2545;0;0
2014;September;14;4;3;-13.3;14.3;2188;2511;29;64
2014;September;15;3.7;-0.4;-17.9;-0.9;2249;1938;3;72
2014;September;16;2.5;0.6;-9.7;-12.5;2097;3653;0;8
2014;September;17;3.5;-3.6;15.7;23.7;2667;1944;0;18
2014;September;18;0;-2.2;28.9;29.3;2397;3209;27;100
2014;September;19;-1.2;-0.4;24.1;21.5;3000;2043;103;12
2014;September;20;1.2;4.1;12.9;25.1;1840;3935;1;1
2014;September;21;2.7;4.4;-3.9;8.5;2451;2303;0;5
2014;September;22;2;0.2;5.1;24.2;2312;2690;0;86
2014;September;23;3.7;0.7;-0.7;20.1;3679;2682;0;2
2014;September;24;3.3;-0.3;13.1;12.3;2531;1935;0;10
2014;September;25;3.5;6;11.3;2.5;2645;2567;0;3
2014;September;26;5.8;7.5;-14.5;-6.7;2459;4021;17;0
2014;September;27;5.8;-0.7;1.1;17.3;2441;1909;0;1
2014;September;28;2.5;-1.4;18.2;19.4;2455;2982;0;5
2014;September;29;0.5;-3.2;19.9;36;1770;2198;1;127
2014;September;30;-0.4;-2;14.3;20.9;2292;2485;15;105
2014;Oktober;1;1.6;1;-0.5;3.1;1935;2508;15;24
2014;Oktober;2;1.7;1.7;6.5;6.5;3147;3147;0;0
2014;Oktober;3;3.8;-0.9;3.5;19.1;2096;2012;1;117
2014;Oktober;4;-0.6;-1.3;7.9;0.3;2114;2845;32;35
2014;Oktober;5;-1.6;-3.4;7.5;4.7;2254;1806;43;106
2014;Oktober;6;-1;-1.6;-9.7;5.1;1958;2140;30;1088
2014;Oktober;7;1;2.3;4.3;10.1;1966;2509;71;16
2014;Oktober;8;0.7;6;7.5;29.8;2702;2771;7;73
2014;Oktober;9;6.8;-1.5;10.3;17.9;2849;2231;45;1211
2014;Oktober;10;1.2;-1.5;25.3;25.9;2573;2370;31;223
2014;Oktober;11;-1.8;-3.3;30.5;34.1;2738;2560;2;700
2014;Oktober;12;-3.5;0.2;21.5;34.5;1995;1843;1;99
2014;Oktober;13;0;0;11.7;10.9;1553;2443;25;5
2014;Oktober;14;0.4;-3.3;3.5;11.3;1798;2123;1;1860
2014;Oktober;15;-0.3;-3.3;21.3;31.7;1827;2572;182;10
2014;Oktober;16;-2;-3.4;16.5;24.8;2049;2185;585;1192
2014;Oktober;17;0.2;-3;17.5;17.9;2082;1633;1;1778
2014;Oktober;18;1;0.3;20.3;34.1;2082;2591;14;12
2014;Oktober;19;0.3;0.8;9.9;30.9;2344;2033;19;49
2014;Oktober;20;-3.2;-3.2;33.1;21.9;2270;2027;62;385
2014;Oktober;21;-0.9;-2.8;28.1;31.5;2152;1756;273;1691
2014;Oktober;22;0.1;-1.8;19.3;4.5;2023;2621;31;98
